# AGH 过滤明细日志 - 2026-03-12 14:34:28
================================================================================
[白名单] @@||ui.ads.microsoft.com^                     # 父域覆盖: ads.microsoft.com
[黑名单] ||babyf.oewabox.at^                           # 父域覆盖: oewabox.at
[黑名单] ||backend-ssp.adstudio.cloud^                 # 父域覆盖: adstudio.cloud
[黑名单] ||banks.adpinfo.com^                          # 父域覆盖: adpinfo.com
[黑名单] ||bannerhost.egamingonline.com^               # 父域覆盖: egamingonline.com
[黑名单] ||banners.asiafriendfinder.com^               # 父域覆盖: asiafriendfinder.com
[黑名单] ||banners.direction-x.com^                    # 父域覆盖: direction-x.com
[黑名单] ||banners.getiton.com^                        # 父域覆盖: getiton.com
[黑名单] ||banners.idolbucks.com^                      # 父域覆盖: idolbucks.com
[黑名单] ||banners.virtuagirlhd.com^                   # 父域覆盖: virtuagirlhd.com
[黑名单] ||banners3.spacash.com^                       # 父域覆盖: spacash.com
[黑名单] ||bapi-*.moengage.com^                        # 父域覆盖: moengage.com
[黑名单] ||bazar.oewabox.at^                           # 父域覆盖: oewabox.at
[黑名单] ||bd-js.duote.com^                            # 父域覆盖: duote.com
[黑名单] ||bd-js1.2345.com^                            # 父域覆盖: 2345.com
[黑名单] ||bd-retrieval1.2345.com^                     # 父域覆盖: 2345.com
[黑名单] ||bd1.qcjslm.com^                             # 父域覆盖: qcjslm.com
[黑名单] ||bd1.yidu.cc^                                # 父域覆盖: yidu.cc
[黑名单] ||bdb.oewabox.at^                             # 父域覆盖: oewabox.at
[黑名单] ||bdcode.2345.com^                            # 父域覆盖: 2345.com
[黑名单] ||bdtestsendpulse.branch.rocks^               # 父域覆盖: branch.rocks
[黑名单] ||beacon-1.newrelic.com^                      # 父域覆盖: newrelic.com
[黑名单] ||beacon-3.newrelic.com^                      # 父域覆盖: newrelic.com
[黑名单] ||beacon.mlytics.com^                         # 父域覆盖: mlytics.com
[黑名单] ||beacon.sojern.com^                          # 父域覆盖: sojern.com
[黑名单] ||beacon.tingyun.com^                         # 父域覆盖: tingyun.com
[黑名单] ||beta.easy-hit-counters.com^                 # 父域覆盖: easy-hit-counters.com
[黑名单] ||beta.easyhitcounters.com^                   # 父域覆盖: easyhitcounters.com
[黑名单] ||beta.kaprila.com^                           # 父域覆盖: kaprila.com
[黑名单] ||bgtfr-test.mno.link^                        # 父域覆盖: mno.link
[黑名单] ||bidder.doceree.com^                         # 父域覆盖: doceree.com
[黑名单] ||bigbangads.go2cloud.org^                    # 父域覆盖: go2cloud.org
[黑名单] ||biscotti.yektanet.com^                      # 父域覆盖: yektanet.com
[黑名单] ||bl.emotionalworld.cn^                       # 父域覆盖: emotionalworld.cn
[黑名单] ||bliga.oewabox.at^                           # 父域覆盖: oewabox.at
[黑名单] ||bls.adalliance.io^                          # 父域覆盖: adalliance.io
[黑名单] ||bluecore-email.branch.rocks^                # 父域覆盖: branch.rocks
[黑名单] ||bm.alimama.cn^                              # 父域覆盖: alimama.cn
[黑名单] ||bmf.branch.rocks^                           # 父域覆盖: branch.rocks
[黑名单] ||bmvip.alimama.cn^                           # 父域覆盖: alimama.cn
[黑名单] ||bob-a1at.mno.link^                          # 父域覆盖: mno.link
[黑名单] ||br.adpinfo.com^                             # 父域覆盖: adpinfo.com
[黑名单] ||broker.datazoom.io^                         # 父域覆盖: datazoom.io
[黑名单] ||bu.adpinfo.com^                             # 父域覆盖: adpinfo.com
[黑名单] ||buschen.oewabox.at^                         # 父域覆盖: oewabox.at
[黑名单] ||butshesagirl.usesfathom.com^                # 父域覆盖: usesfathom.com
[黑名单] ||bvoffers-elb.go2cloud.org^                  # 父域覆盖: go2cloud.org
[黑名单] ||c-gtc.getui.net^                            # 父域覆盖: getui.net
[黑名单] ||c.bigmir.net^                               # 父域覆盖: bigmir.net
[黑名单] ||c.dynad.net^                                # 父域覆盖: dynad.net
[黑名单] ||c.lomadee.com^                              # 父域覆盖: lomadee.com
[黑名单] ||c.plerdy.com^                               # 父域覆盖: plerdy.com
[黑名单] ||c.tbex.ru^                                  # 父域覆盖: tbex.ru
[黑名单] ||cam2cam.xlovecam.com^                       # 父域覆盖: xlovecam.com
[黑名单] ||capture.norm0care.com^                      # 父域覆盖: norm0care.com
[黑名单] ||car4you.oewabox.at^                         # 父域覆盖: oewabox.at
[黑名单] ||cards.virtuagirlhd.com^                     # 父域覆盖: virtuagirlhd.com
[黑名单] ||carrick-ui.advoncommerce.com^               # 父域覆盖: advoncommerce.com
[黑名单] ||casmp.adperfect.com^                        # 父域覆盖: adperfect.com
[黑名单] ||cb.alimama.cn^                              # 父域覆盖: alimama.cn
[黑名单] ||cbanners.virtuagirlhd.com^                  # 父域覆盖: virtuagirlhd.com
[黑名单] ||ccs.livejasmin.com^                         # 父域覆盖: livejasmin.com
[黑名单] ||cdn-adn-*.rayjump.com^                      # 父域覆盖: rayjump.com
[黑名单] ||cdn-api.admost.com^                         # 父域覆盖: admost.com
[黑名单] ||cdn-b.notsy.io^                             # 父域覆盖: notsy.io
[黑名单] ||cdn-jp.gsecondscreen.com^                   # 父域覆盖: gsecondscreen.com
[黑名单] ||cdn-v3.conductrics.net^                     # 父域覆盖: conductrics.net
[黑名单] ||cdn.9823df.com^                             # 父域覆盖: 9823df.com
[黑名单] ||cdn.adviad.com^                             # 父域覆盖: adviad.com
[黑名单] ||cdn.amplitude.com^                          # 父域覆盖: amplitude.com
[黑名单] ||cdn.braun634.com^                           # 父域覆盖: braun634.com
[黑名单] ||cdn.decibelinsight.net^                     # 父域覆盖: decibelinsight.net
[黑名单] ||cdn.exmarketplace.com^                      # 父域覆盖: exmarketplace.com
[黑名单] ||cdn.faspox.com^                             # 父域覆盖: faspox.com
[黑名单] ||cdn.getsmartcontent.com^                    # 父域覆盖: getsmartcontent.com
[黑名单] ||cdn.inskinad.com^                           # 父域覆盖: inskinad.com
[黑名单] ||cdn.kaizenplatform.net^                     # 父域覆盖: kaizenplatform.net
[黑名单] ||cdn.laim.tv^                                # 父域覆盖: laim.tv
[黑名单] ||cdn.lr-ingest.io^                           # 父域覆盖: lr-ingest.io
[黑名单] ||cdn.moengage.com^                           # 父域覆盖: moengage.com
[黑名单] ||cdn.nativery.com^                           # 父域覆盖: nativery.com
[黑名单] ||cdn.odoscope.cloud^                         # 父域覆盖: odoscope.cloud
[黑名单] ||cdn.onesignal.com^                          # 父域覆盖: onesignal.com
[黑名单] ||cdn.popupsmart.com^                         # 父域覆盖: popupsmart.com
[黑名单] ||cdn.pranmcpkx.com^                          # 父域覆盖: pranmcpkx.com
[黑名单] ||cdn.retailads.net^                          # 父域覆盖: retailads.net
[黑名单] ||cdn.rlets.com^                              # 父域覆盖: rlets.com
[黑名单] ||cdn.shoplytics.com^                         # 父域覆盖: shoplytics.com
[黑名单] ||cdn.sov.stream^                             # 父域覆盖: sov.stream
[黑名单] ||cdn.stat-track.com^                         # 父域覆盖: stat-track.com
[黑名单] ||cdn.xianliao.me^                            # 父域覆盖: xianliao.me
[黑名单] ||cdn.yektanet.com^                           # 父域覆盖: yektanet.com
[黑名单] ||cdn.yottos.com^                             # 父域覆盖: yottos.com
[黑名单] ||cdn.zarget.com^                             # 父域覆盖: zarget.com
[黑名单] ||cdn1.pebx.pl^                               # 父域覆盖: pebx.pl
[黑名单] ||cdn2.sales-frontier.com^                    # 父域覆盖: sales-frontier.com
[黑名单] ||cdnuz.adviad.com^                           # 父域覆盖: adviad.com
[黑名单] ||channelevents.partnermcafee.com^            # 父域覆盖: partnermcafee.com
[黑名单] ||cinplex.oewabox.at^                         # 父域覆盖: oewabox.at
[黑名单] ||clevertapsendgrid.branch.rocks^             # 父域覆盖: branch.rocks
[黑名单] ||click-dsp-east.nativeads.com^               # 父域覆盖: nativeads.com
[黑名单] ||click.jasmin.com^                           # 父域覆盖: jasmin.com
[黑名单] ||click.kmindex.ru^                           # 父域覆盖: kmindex.ru
[黑名单] ||clicks.virtuagirlhd.com^                    # 父域覆盖: virtuagirlhd.com
[黑名单] ||clickserver.googleads.com^                  # 父域覆盖: googleads.com
[黑名单] ||clicktrack.ziyu.net^                        # 父域覆盖: ziyu.net
[黑名单] ||cn.adpinfo.com^                             # 父域覆盖: adpinfo.com
[黑名单] ||cnt.statistic.date^                         # 父域覆盖: statistic.date
[黑名单] ||code.acstat.com^                            # 父域覆盖: acstat.com
[黑名单] ||code.ainsyndication.com^                    # 父域覆盖: ainsyndication.com
[黑名单] ||collect-ap2.attraqt.io^                     # 父域覆盖: attraqt.io
[黑名单] ||collect-eu.attraqt.io^                      # 父域覆盖: attraqt.io
[黑名单] ||collect-v*.51.la^                           # 父域覆盖: 51.la
[黑名单] ||collect.mxapis.com^                         # 父域覆盖: mxapis.com
[黑名单] ||collector-*.perimeterx.net^                 # 父域覆盖: perimeterx.net
[黑名单] ||collector-*.tvsquared.com^                  # 父域覆盖: tvsquared.com
[黑名单] ||collector.bunchbox.co^                      # 父域覆盖: bunchbox.co
[黑名单] ||collector.leaddyno.com^                     # 父域覆盖: leaddyno.com
[黑名单] ||collector.snplow.net^                       # 父域覆盖: snplow.net
[黑名单] ||collector.statowl.com^                      # 父域覆盖: statowl.com
[黑名单] ||collectorj.tvsquared.com^                   # 父域覆盖: tvsquared.com
[黑名单] ||communication.adpinfo.com^                  # 父域覆盖: adpinfo.com
[黑名单] ||communications.adpinfo.com^                 # 父域覆盖: adpinfo.com
[黑名单] ||config.hiido.com^                           # 父域覆盖: hiido.com
[黑名单] ||consent.cookiefirst.com^                    # 父域覆盖: cookiefirst.com
[黑名单] ||content.acc-hd.de^                          # 父域覆盖: acc-hd.de
[黑名单] ||content.zontera.com^                        # 父域覆盖: zontera.com
[黑名单] ||cookie.pebblemedia.be^                      # 父域覆盖: pebblemedia.be
[黑名单] ||core.zontera.com^                           # 父域覆盖: zontera.com
[黑名单] ||counter*.stat.ovh^                          # 父域覆盖: stat.ovh
[黑名单] ||counter.surfcounters.com^                   # 父域覆盖: surfcounters.com
[黑名单] ||counting.kmindex.ru^                        # 父域覆盖: kmindex.ru
[黑名单] ||cpm.applixir.com^                           # 父域覆盖: applixir.com
[黑名单] ||cpm.denakop.com^                            # 父域覆盖: denakop.com
[黑名单] ||cpm.foremedia.net^                          # 父域覆盖: foremedia.net
[黑名单] ||cpm.revbid.net^                             # 父域覆盖: revbid.net
[黑名单] ||cpm.theardent.group^                        # 父域覆盖: theardent.group
[黑名单] ||cpm.vistarsagency.com^                      # 父域覆盖: vistarsagency.com
[黑名单] ||cradver.livejasmin.com^                     # 父域覆盖: livejasmin.com
[黑名单] ||crakrevenue.go2cloud.org^                   # 父域覆盖: go2cloud.org
[黑名单] ||crcom.livejasmin.com^                       # 父域覆盖: livejasmin.com
[黑名单] ||creatives.livejasmin.com^                   # 父域覆盖: livejasmin.com
[黑名单] ||crmpt.livejasmin.com^                       # 父域覆盖: livejasmin.com
[黑名单] ||crmt.livejasmin.com^                        # 父域覆盖: livejasmin.com
[黑名单] ||crpdt.livejasmin.com^                       # 父域覆盖: livejasmin.com
[黑名单] ||crpop.livejasmin.com^                       # 父域覆盖: livejasmin.com
[黑名单] ||crprt.livejasmin.com^                       # 父域覆盖: livejasmin.com
[黑名单] ||crpt.livejasmin.com^                        # 父域覆盖: livejasmin.com
[黑名单] ||crt.livejasmin.com^                         # 父域覆盖: livejasmin.com
[黑名单] ||crtbb.livejasmin.com^                       # 父域覆盖: livejasmin.com
[黑名单] ||crtinf.livejasmin.com^                      # 父域覆盖: livejasmin.com
[黑名单] ||csm.cxpublic.com^                           # 父域覆盖: cxpublic.com
[黑名单] ||ctl.buyt.in^                                # 父域覆盖: buyt.in
[黑名单] ||cttest.branch.rocks^                        # 父域覆盖: branch.rocks
[黑名单] ||customers-lidl.kameleoon.com^               # 父域覆盖: kameleoon.com
[黑名单] ||d-collector.jennifersoft.com^               # 父域覆盖: jennifersoft.com
[黑名单] ||d.adtriba.com^                              # 父域覆盖: adtriba.com
[黑名单] ||d.otaserve.net^                             # 父域覆盖: otaserve.net
[黑名单] ||da.newstogram.com^                          # 父域覆盖: newstogram.com
[黑名单] ||dashboard.adcalls.nl^                       # 父域覆盖: adcalls.nl
[黑名单] ||dashboard.viewtraff.com^                    # 父域覆盖: viewtraff.com
[黑名单] ||dashboardnew.adcalls.nl^                    # 父域覆盖: adcalls.nl
[黑名单] ||data-failover.eroadvertising.com^           # 父域覆盖: eroadvertising.com
[黑名单] ||data.deep-content.io^                       # 父域覆盖: deep-content.io
[黑名单] ||data.eroadvertising.com^                    # 父域覆盖: eroadvertising.com
[黑名单] ||data.minute.ly^                             # 父域覆盖: minute.ly
[黑名单] ||data.mob.com^                               # 父域覆盖: mob.com
[黑名单] ||data.reactandshare.com^                     # 父域覆盖: reactandshare.com
[黑名单] ||data.thoughtmetric.io^                      # 父域覆盖: thoughtmetric.io
[黑名单] ||datacollect*.abtasty.com^                   # 父域覆盖: abtasty.com
[黑名单] ||dealabs.digidip.net^                        # 父域覆盖: digidip.net
[黑名单] ||deliver.vkcdnservice.com^                   # 父域覆盖: vkcdnservice.com
[黑名单] ||delivery.consentmanager.net^                # 父域覆盖: consentmanager.net
[黑名单] ||derstand.oewabox.at^                        # 父域覆盖: oewabox.at
[黑名单] ||dex50.deteql.net^                           # 父域覆盖: deteql.net
[黑名单] ||directoffers.go2cloud.org^                  # 父域覆盖: go2cloud.org
[黑名单] ||dispatcher.oewabox.at^                      # 父域覆盖: oewabox.at
[黑名单] ||display.nativeads.com^                      # 父域覆盖: nativeads.com
[黑名单] ||dlog.hiido.com^                             # 父域覆盖: hiido.com
[黑名单] ||dm.cnbanbao.com^                            # 父域覆盖: cnbanbao.com
[黑名单] ||dmp.adviad.com^                             # 父域覆盖: adviad.com
[黑名单] ||dmp.eland-tech.com^                         # 父域覆盖: eland-tech.com
[黑名单] ||dmp.sbermarketing.ru^                       # 父域覆盖: sbermarketing.ru
[黑名单] ||dns.0pengl.com^                             # 父域覆盖: 0pengl.com
[黑名单] ||docfind.oewabox.at^                         # 父域覆盖: oewabox.at
[黑名单] ||doodle.oewabox.at^                          # 父域覆盖: oewabox.at
[黑名单] ||drei.oewabox.at^                            # 父域覆盖: oewabox.at
[黑名单] ||dropkick.oewabox.at^                        # 父域覆盖: oewabox.at
[黑名单] ||dsp-east.nativeads.com^                     # 父域覆盖: nativeads.com
[黑名单] ||dsp-eu.nativeads.com^                       # 父域覆盖: nativeads.com
[黑名单] ||dsp-service.admatic.de^                     # 父域覆盖: admatic.de
[黑名单] ||dsp-west.nativeads.com^                     # 父域覆盖: nativeads.com
[黑名单] ||dsp.adviad.com^                             # 父域覆盖: adviad.com
[黑名单] ||dsp.foremedia.net^                          # 父域覆盖: foremedia.net
[黑名单] ||dsp.nativeads.com^                          # 父域覆盖: nativeads.com
[黑名单] ||dtpen-test.mno.link^                        # 父域覆盖: mno.link
[黑名单] ||dtpen.mno.link^                             # 父域覆盖: mno.link
[黑名单] ||dyn.emetriq.de^                             # 父域覆盖: emetriq.de
[黑名单] ||e.metarouter.io^                            # 父域覆盖: metarouter.io
[黑名单] ||eb.trbas.com^                               # 父域覆盖: trbas.com
[黑名单] ||ed1.comcastbiz.com^                         # 父域覆盖: comcastbiz.com
[黑名单] ||ehk.trenhdg.com^                            # 父域覆盖: trenhdg.com
[黑名单] ||email-activecampaign.branch.rocks^          # 父域覆盖: branch.rocks
